Id_muestreo,Id_muestreo_no_dc,Id_group,Nombre_institucion,Uniq_db,Fecha,Ano_grp,Ano,Mes,Dia,Julian_day,Sampling_day,Pc_start,Pc_length,N_samp_periods,N_reps,Rep_ano_grp,Season,Rep_season,Spp_obs,Registrado_por,Noise,Clima,Cows_50m,forest_typ,Dist_forest,forest,intpast,other,ssp,te,Canopy_cover,Canopy_height_m
UBC-MB-VC-EH_11,MB-VC-EH_11,UBC-MB-VC-EH,Ubc,Ubc mbd,2025-12-05,25-26,2025,12,5,339,4,06:49:00,00:00:00,1,3,3,Early,3,1,"Aaron Skinner, Michael Castaño Diaz",Light,Nublado,No,NA,NA,NA,NA,NA,NA,NA,39.851779141104295,27.7
UBC-MB-VC-EH_12,MB-VC-EH_12,UBC-MB-VC-EH,Ubc,Ubc mbd,2025-12-04,25-26,2025,12,4,338,3,08:46:00,00:00:00,1,2,1,Early,1,1,"Aaron Skinner, Michael Castaño Diaz",None,Brisa,No,NA,NA,NA,NA,NA,NA,NA,34.002453987730064,15.8
UBC-MB-VC-EH_12,MB-VC-EH_12,UBC-MB-VC-EH,Ubc,Ubc mbd,2025-12-05,25-26,2025,12,5,339,4,06:13:00,00:00:00,1,2,2,Early,2,1,"Aaron Skinner, Michael Castaño Diaz",None,Nublado,No,NA,NA,NA,NA,NA,NA,NA,34.002453987730064,15.8
UBC-MB-M-A_01,MB-M-A_01,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,06:07:00,00:00:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,90.38,17.02,42.15,9.6,31.22,6614,18.53825404610103,7
UBC-MB-M-A_01,MB-M-A_01,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,09:17:00,00:00:00,3,7,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,90.38,17.02,42.15,9.6,31.22,6614,18.53825404610103,7
UBC-MB-M-A_01,MB-M-A_01,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,08:03:00,00:00:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,90.38,17.02,42.15,9.6,31.22,6614,18.53825404610103,7
UBC-MB-M-A_01,MB-M-A_01,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-27,25-26,2025,1,27,27,57,09:57:00,00:00:00,3,7,4,Early,4,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,90.38,17.02,42.15,9.6,31.22,6614,18.53825404610103,7
UBC-MB-M-A_01-A,MB-M-A_01-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-20,25-26,2025,1,20,20,50,10:58:00,00:00:00,4,3,1,Early,1,0,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,5.1,32.65,65,2.35,0.01,3263,33.660683550528645,18.5
UBC-MB-M-A_01-A,MB-M-A_01-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,09:56:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Llovizna,No,NA,5.1,32.65,65,2.35,0.01,3263,33.660683550528645,18.5
UBC-MB-M-A_01-A,MB-M-A_01-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,07:14:00,00:06:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,5.1,32.65,65,2.35,0.01,3263,33.660683550528645,18.5
UBC-MB-M-A_01-B,MB-M-A_01-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-20,25-26,2025,1,20,20,50,06:22:00,00:00:00,4,4,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-12.37,20.98,57.56,1.74,19.73,4099,26.161029411764705,17.4
UBC-MB-M-A_01-B,MB-M-A_01-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,10:49:00,00:00:00,4,4,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-12.37,20.98,57.56,1.74,19.73,4099,26.161029411764705,17.4
UBC-MB-M-A_01-B,MB-M-A_01-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,08:04:00,00:00:00,4,4,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-12.37,20.98,57.56,1.74,19.73,4099,26.161029411764705,17.4
UBC-MB-M-A_01-B,MB-M-A_01-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-26,25-26,2025,1,26,26,56,06:20:00,00:06:00,4,4,4,Early,4,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-12.37,20.98,57.56,1.74,19.73,4099,26.161029411764705,17.4
UBC-MB-M-A_02,MB-M-A_02,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,06:25:00,00:00:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,144.59,22.07,57.99,1.29,18.64,4890,24.048237022526934,0
UBC-MB-M-A_02,MB-M-A_02,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,09:33:00,00:00:00,3,7,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,144.59,22.07,57.99,1.29,18.64,4890,24.048237022526934,0
UBC-MB-M-A_02,MB-M-A_02,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,08:21:00,00:00:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,144.59,22.07,57.99,1.29,18.64,4890,24.048237022526934,0
UBC-MB-M-A_02,MB-M-A_02,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-27,25-26,2025,1,27,27,57,10:14:00,00:00:00,3,7,4,Early,4,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,144.59,22.07,57.99,1.29,18.64,4890,24.048237022526934,0
UBC-MB-M-A_02-A,MB-M-A_02-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,11:16:00,00:00:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-68.31,30.66,67.68,1.64,0.02,3074,34.64262938435124,24.4
UBC-MB-M-A_02-A,MB-M-A_02-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,10:23:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-68.31,30.66,67.68,1.64,0.02,3074,34.64262938435124,24.4
UBC-MB-M-A_02-A,MB-M-A_02-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,07:30:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-68.31,30.66,67.68,1.64,0.02,3074,34.64262938435124,24.4
UBC-MB-M-A_02-B,MB-M-A_02-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-20,25-26,2025,1,20,20,50,06:40:00,00:00:00,4,4,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-1.1,26.09,65.15,1.03,7.73,3210,30.086550282763707,17
UBC-MB-M-A_02-B,MB-M-A_02-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,11:07:00,00:00:00,4,4,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-1.1,26.09,65.15,1.03,7.73,3210,30.086550282763707,17
UBC-MB-M-A_02-B,MB-M-A_02-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,08:17:00,00:00:00,4,4,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-1.1,26.09,65.15,1.03,7.73,3210,30.086550282763707,17
UBC-MB-M-A_02-B,MB-M-A_02-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-26,25-26,2025,1,26,26,56,06:34:00,00:05:00,4,4,4,Early,4,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-1.1,26.09,65.15,1.03,7.73,3210,30.086550282763707,17
UBC-MB-M-A_03,MB-M-A_03,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,06:46:00,00:00:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,167.04,16.54,78.41,0.65,4.39,3877,29.117531349889354,0
UBC-MB-M-A_03,MB-M-A_03,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,09:48:00,00:00:00,3,7,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,167.04,16.54,78.41,0.65,4.39,3877,29.117531349889354,0
UBC-MB-M-A_03,MB-M-A_03,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,08:38:00,00:00:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,167.04,16.54,78.41,0.65,4.39,3877,29.117531349889354,0
UBC-MB-M-A_03,MB-M-A_03,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-27,25-26,2025,1,27,27,57,10:31:00,00:00:00,3,7,4,Early,4,1,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,167.04,16.54,78.41,0.65,4.39,3877,29.117531349889354,0
UBC-MB-M-A_03-A,MB-M-A_03-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,09:36:00,00:00:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-44.38,39.38,59.38,1.23,0.02,3330,37.35049019607843,24.2
UBC-MB-M-A_03-A,MB-M-A_03-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,07:49:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-44.38,39.38,59.38,1.23,0.02,3330,37.35049019607843,24.2
UBC-MB-M-A_03-A,MB-M-A_03-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,09:58:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-44.38,39.38,59.38,1.23,0.02,3330,37.35049019607843,24.2
UBC-MB-M-A_03-B,MB-M-A_03-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,07:02:00,00:00:00,4,4,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-64.02,33.75,63.62,1.03,1.6,3059,32.69242089771891,23.7
UBC-MB-M-A_03-B,MB-M-A_03-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,11:26:00,00:00:00,4,4,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-64.02,33.75,63.62,1.03,1.6,3059,32.69242089771891,23.7
UBC-MB-M-A_03-B,MB-M-A_03-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,08:35:00,00:00:00,4,4,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-64.02,33.75,63.62,1.03,1.6,3059,32.69242089771891,23.7
UBC-MB-M-A_03-B,MB-M-A_03-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-26,25-26,2025,1,26,26,56,06:58:00,00:06:00,4,4,4,Early,4,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-64.02,33.75,63.62,1.03,1.6,3059,32.69242089771891,23.7
UBC-MB-M-A_04,MB-M-A_04,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,07:06:00,00:04:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-18.97,11.91,85.62,0,2.47,3309,25.906073272682566,15.3
UBC-MB-M-A_04,MB-M-A_04,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,10:05:00,00:05:00,3,7,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-18.97,11.91,85.62,0,2.47,3309,25.906073272682566,15.3
UBC-MB-M-A_04,MB-M-A_04,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,09:03:00,00:05:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-18.97,11.91,85.62,0,2.47,3309,25.906073272682566,15.3
UBC-MB-M-A_04,MB-M-A_04,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-27,25-26,2025,1,27,27,57,11:00:00,00:06:00,3,7,4,Early,4,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-18.97,11.91,85.62,0,2.47,3309,25.906073272682566,15.3
UBC-MB-M-A_04-A,MB-M-A_04-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,09:55:00,00:00:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-14.04,38.64,59.03,2.33,0,3734,35.81722276741904,23.8
UBC-MB-M-A_04-A,MB-M-A_04-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,08:05:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-14.04,38.64,59.03,2.33,0,3734,35.81722276741904,23.8
UBC-MB-M-A_04-A,MB-M-A_04-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,10:12:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-14.04,38.64,59.03,2.33,0,3734,35.81722276741904,23.8
UBC-MB-M-A_04-B,MB-M-A_04-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,07:27:00,00:00:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-24.86,45.74,53.62,0.22,0.42,2552,35.0681873926907,23.2
UBC-MB-M-A_04-B,MB-M-A_04-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,11:44:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-24.86,45.74,53.62,0.22,0.42,2552,35.0681873926907,23.2
UBC-MB-M-A_04-B,MB-M-A_04-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,08:52:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-24.86,45.74,53.62,0.22,0.42,2552,35.0681873926907,23.2
UBC-MB-M-A_05,MB-M-A_05,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,07:31:00,00:00:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,144.34,17.92,80.8,0.14,1.14,3205,19.084641805691856,0
UBC-MB-M-A_05,MB-M-A_05,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-14,25-26,2025,1,14,14,44,06:12:00,00:00:00,3,7,2,Early,2,0,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,144.34,17.92,80.8,0.14,1.14,3205,19.084641805691856,0
UBC-MB-M-A_05,MB-M-A_05,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,06:08:00,00:00:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,144.34,17.92,80.8,0.14,1.14,3205,19.084641805691856,0
UBC-MB-M-A_05,MB-M-A_05,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,09:32:00,00:00:00,3,7,4,Early,4,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,144.34,17.92,80.8,0.14,1.14,3205,19.084641805691856,0
UBC-MB-M-A_05-A,MB-M-A_05-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,10:16:00,00:00:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,2.53,27.04,69.92,3.04,0,3683,34.24307088545499,18.2
UBC-MB-M-A_05-A,MB-M-A_05-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,08:30:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,2.53,27.04,69.92,3.04,0,3683,34.24307088545499,18.2
UBC-MB-M-A_05-A,MB-M-A_05-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,06:37:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,2.53,27.04,69.92,3.04,0,3683,34.24307088545499,18.2
UBC-MB-M-A_05-B,MB-M-A_05-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,08:07:00,00:00:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-73.68,51.1,46.89,0,2.01,2918,37.36978911230995,23.6
UBC-MB-M-A_05-B,MB-M-A_05-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,06:39:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-73.68,51.1,46.89,0,2.01,2918,37.36978911230995,23.6
UBC-MB-M-A_05-B,MB-M-A_05-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,09:09:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-73.68,51.1,46.89,0,2.01,2918,37.36978911230995,23.6
UBC-MB-M-A_06,MB-M-A_06,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,08:18:00,00:00:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,50.99,10.7,83.04,1.14,5.13,4494,15.340686274509803,0
UBC-MB-M-A_06,MB-M-A_06,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-14,25-26,2025,1,14,14,44,06:33:00,00:00:00,3,7,2,Early,2,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,50.99,10.7,83.04,1.14,5.13,4494,15.340686274509803,0
UBC-MB-M-A_06,MB-M-A_06,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,06:26:00,00:00:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,50.99,10.7,83.04,1.14,5.13,4494,15.340686274509803,0
UBC-MB-M-A_06,MB-M-A_06,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,09:53:00,00:00:00,3,7,4,Early,4,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,50.99,10.7,83.04,1.14,5.13,4494,15.340686274509803,0
UBC-MB-M-A_06-A,MB-M-A_06-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,10:38:00,00:05:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-16.03,26.92,69.88,3.18,0.02,3070,33.01128003923492,24.4
UBC-MB-M-A_06-A,MB-M-A_06-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,09:02:00,00:05:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-16.03,26.92,69.88,3.18,0.02,3070,33.01128003923492,24.4
UBC-MB-M-A_06-A,MB-M-A_06-A,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,06:55:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-16.03,26.92,69.88,3.18,0.02,3070,33.01128003923492,24.4
UBC-MB-M-A_06-B,MB-M-A_06-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-21,25-26,2025,1,21,21,51,08:39:00,00:00:00,4,3,1,Early,1,1,Santiago Lugo-Enciso,NA,NA,NA,NA,-115.54,56.01,42.2,0,1.79,2377,40.16670764691419,23.8
UBC-MB-M-A_06-B,MB-M-A_06-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-22,25-26,2025,1,22,22,52,07:04:00,00:00:00,4,3,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-115.54,56.01,42.2,0,1.79,2377,40.16670764691419,23.8
UBC-MB-M-A_06-B,MB-M-A_06-B,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-23,25-26,2025,1,23,23,53,09:28:00,00:00:00,4,3,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,-115.54,56.01,42.2,0,1.79,2377,40.16670764691419,23.8
UBC-MB-M-A_07,MB-M-A_07,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,08:37:00,00:00:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,300,0,92.43,0.84,6.73,5415,19.22424391443324,0
UBC-MB-M-A_07,MB-M-A_07,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-14,25-26,2025,1,14,14,44,07:16:00,00:00:00,3,7,2,Early,2,1,Santiago Lugo-Enciso,Light,Brisa,No,NA,300,0,92.43,0.84,6.73,5415,19.22424391443324,0
UBC-MB-M-A_07,MB-M-A_07,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,06:42:00,00:00:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,92.43,0.84,6.73,5415,19.22424391443324,0
UBC-MB-M-A_07,MB-M-A_07,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,10:12:00,00:00:00,3,7,4,Early,4,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,92.43,0.84,6.73,5415,19.22424391443324,0
UBC-MB-M-A_08,MB-M-A_08,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,08:59:00,00:00:00,3,7,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,300,0,91.26,1.12,7.62,4941,20.74601226993865,0
UBC-MB-M-A_08,MB-M-A_08,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-14,25-26,2025,1,14,14,44,07:33:00,00:00:00,3,7,2,Early,2,0,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,91.26,1.12,7.62,4941,20.74601226993865,0
UBC-MB-M-A_08,MB-M-A_08,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,06:58:00,00:00:00,3,7,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,91.26,1.12,7.62,4941,20.74601226993865,0
UBC-MB-M-A_08,MB-M-A_08,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,10:29:00,00:00:00,3,7,4,Early,4,0,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,91.26,1.12,7.62,4941,20.74601226993865,0
UBC-MB-M-A_09,MB-M-A_09,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,10:32:00,00:00:00,3,6,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,151.59,10.94,70.06,0,19,4209,24.685644171779142,10.8
UBC-MB-M-A_09,MB-M-A_09,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,08:36:00,00:00:00,3,6,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,151.59,10.94,70.06,0,19,4209,24.685644171779142,10.8
UBC-MB-M-A_09,MB-M-A_09,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,07:18:00,00:00:00,3,6,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,151.59,10.94,70.06,0,19,4209,24.685644171779142,10.8
UBC-MB-M-A_10,MB-M-A_10,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-13,25-26,2025,1,13,13,43,10:09:00,00:00:00,3,6,1,Early,1,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-32.27,36.39,41.18,5.11,17.33,6869,26.85514705882353,23.2
UBC-MB-M-A_10,MB-M-A_10,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-15,25-26,2025,1,15,15,45,08:13:00,00:00:00,3,6,2,Early,2,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-32.27,36.39,41.18,5.11,17.33,6869,26.85514705882353,23.2
UBC-MB-M-A_10,MB-M-A_10,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-16,25-26,2025,1,16,16,46,06:55:00,00:00:00,3,6,3,Early,3,1,Santiago Lugo-Enciso,Light,Nublado,No,NA,-32.27,36.39,41.18,5.11,17.33,6869,26.85514705882353,23.2
UBC-MB-M-A_13,MB-M-A_13,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-17,25-26,2025,1,17,17,47,08:18:00,00:00:00,3,6,1,Early,1,0,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,64.58,1.64,33.78,5524,25.194738136218344,0
UBC-MB-M-A_13,MB-M-A_13,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-18,25-26,2025,1,18,18,48,06:24:00,00:00:00,3,6,2,Early,2,0,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,64.58,1.64,33.78,5524,25.194738136218344,0
UBC-MB-M-A_13,MB-M-A_13,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-19,25-26,2025,1,19,19,49,09:25:00,00:00:00,3,6,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,Si,NA,300,0,64.58,1.64,33.78,5524,25.194738136218344,0
UBC-MB-M-A_14,MB-M-A_14,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-17,25-26,2025,1,17,17,47,07:09:00,00:00:00,3,6,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,70.86,1.2,27.94,5246,19.79803680981595,0
UBC-MB-M-A_14,MB-M-A_14,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-18,25-26,2025,1,18,18,48,10:34:00,00:00:00,3,6,2,Early,2,0,Santiago Lugo-Enciso,Moderate,Brisa,No,NA,300,0,70.86,1.2,27.94,5246,19.79803680981595,0
UBC-MB-M-A_14,MB-M-A_14,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-19,25-26,2025,1,19,19,49,08:23:00,00:00:00,3,6,3,Early,3,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,300,0,70.86,1.2,27.94,5246,19.79803680981595,0
UBC-MB-M-A_15,MB-M-A_15,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-17,25-26,2025,1,17,17,47,06:49:00,00:00:00,3,6,1,Early,1,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,161.61,1.34,57.36,4.69,36.61,5018,16.33627667402502,0
UBC-MB-M-A_15,MB-M-A_15,UBC-MB-M-A,Ubc,Ubc mbd,2026-01-18,25-26,2025,1,18,18,48,10:18:00,00:00:00,3,6,2,Early,2,1,Santiago Lugo-Enciso,Moderate,Nublado,No,NA,161.61,1.34,57.36,4.69,36.61,5018,16.33627667402502,0
